ItemIndex,Item,Repetition,Rater,RaterIndex,Relevance
120,zSsnGkNRAlE.mp4-games,Repetition 1,6,6,0
120,zSsnGkNRAlE.mp4-games,Repetition 1,7,7,0
120,zSsnGkNRAlE.mp4-games,Repetition 1,8,8,0
120,zSsnGkNRAlE.mp4-games,Repetition 1,9,9,0
120,zSsnGkNRAlE.mp4-games,Repetition 1,10,10,0
120,zSsnGkNRAlE.mp4-games,Repetition 1,12,12,0
120,zSsnGkNRAlE.mp4-games,Repetition 1,13,13,0
120,zSsnGkNRAlE.mp4-games,Repetition 1,14,14,0
120,zSsnGkNRAlE.mp4-games,Repetition 1,17,17,0
120,zSsnGkNRAlE.mp4-games,Repetition 1,20,20,0
120,zSsnGkNRAlE.mp4-games,Repetition 1,24,24,0
120,zSsnGkNRAlE.mp4-games,Repetition 1,25,25,0
120,zSsnGkNRAlE.mp4-games,Repetition 1,26,26,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 1,3,3,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 1,4,4,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 1,6,6,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 1,7,7,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 1,8,8,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 1,9,9,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 1,10,10,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 1,12,12,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 1,13,13,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 1,14,14,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 1,17,17,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 1,20,20,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 1,24,24,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 1,25,25,0
121,zSsnGkNRAlE.mp4-gambling,Repetition 1,26,26,0
122,zSsnGkNRAlE.mp4-poker,Repetition 1,3,3,0
122,zSsnGkNRAlE.mp4-poker,Repetition 1,4,4,0
122,zSsnGkNRAlE.mp4-poker,Repetition 1,6,6,0
122,zSsnGkNRAlE.mp4-poker,Repetition 1,7,7,0
122,zSsnGkNRAlE.mp4-poker,Repetition 1,8,8,0
122,zSsnGkNRAlE.mp4-poker,Repetition 1,9,9,0
122,zSsnGkNRAlE.mp4-poker,Repetition 1,10,10,0
122,zSsnGkNRAlE.mp4-poker,Repetition 1,12,12,0
122,zSsnGkNRAlE.mp4-poker,Repetition 1,13,13,0
122,zSsnGkNRAlE.mp4-poker,Repetition 1,14,14,0
122,zSsnGkNRAlE.mp4-poker,Repetition 1,17,17,0
122,zSsnGkNRAlE.mp4-poker,Repetition 1,20,20,0
122,zSsnGkNRAlE.mp4-poker,Repetition 1,24,24,0
122,zSsnGkNRAlE.mp4-poker,Repetition 1,25,25,0
122,zSsnGkNRAlE.mp4-poker,Repetition 1,26,26,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 1,3,3,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 1,4,4,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 1,6,6,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 1,7,7,1
123,zSsnGkNRAlE.mp4-presentation,Repetition 1,8,8,1
123,zSsnGkNRAlE.mp4-presentation,Repetition 1,9,9,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 1,10,10,1
123,zSsnGkNRAlE.mp4-presentation,Repetition 1,12,12,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 1,13,13,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 1,14,14,1
123,zSsnGkNRAlE.mp4-presentation,Repetition 1,17,17,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 1,20,20,1
123,zSsnGkNRAlE.mp4-presentation,Repetition 1,24,24,1
123,zSsnGkNRAlE.mp4-presentation,Repetition 1,25,25,0
123,zSsnGkNRAlE.mp4-presentation,Repetition 1,26,26,0
124,zSsnGkNRAlE.mp4-public speaking,Repetition 1,3,3,0
124,zSsnGkNRAlE.mp4-public speaking,Repetition 1,4,4,1
124,zSsnGkNRAlE.mp4-public speaking,Repetition 1,6,6,1
124,zSsnGkNRAlE.mp4-public speaking,Repetition 1,7,7,1
124,zSsnGkNRAlE.mp4-public speaking,Repetition 1,8,8,1
124,zSsnGkNRAlE.mp4-public speaking,Repetition 1,9,9,1
124,zSsnGkNRAlE.mp4-public speaking,Repetition 1,10,10,0
124,zSsnGkNRAlE.mp4-public speaking,Repetition 1,12,12,0
124,zSsnGkNRAlE.mp4-public speaking,Repetition 1,13,13,0
124,zSsnGkNRAlE.mp4-public speaking,Repetition 1,14,14,1
124,zSsnGkNRAlE.mp4-public speaking,Repetition 1,17,17,1
124,zSsnGkNRAlE.mp4-public speaking,Repetition 1,20,20,1
124,zSsnGkNRAlE.mp4-public speaking,Repetition 1,24,24,1
124,zSsnGkNRAlE.mp4-public speaking,Repetition 1,25,25,0
124,zSsnGkNRAlE.mp4-public speaking,Repetition 1,26,26,0
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 1,3,3,0
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 1,5,5,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 1,6,6,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 1,7,7,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 1,9,9,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 1,10,10,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 1,11,11,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 1,12,12,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 1,14,14,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 1,15,15,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 1,19,19,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 1,20,20,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 1,21,21,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 1,24,24,1
125,zSsnGkNRAlE.mp4-Hiatus,Repetition 1,25,25,1
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 1,3,3,1
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 1,5,5,0
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 1,6,6,1
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 1,7,7,1
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 1,9,9,1
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 1,10,10,0
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 1,11,11,1
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 1,12,12,0
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 1,14,14,1
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 1,15,15,1
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 1,19,19,1
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 1,20,20,0
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 1,21,21,1
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 1,24,24,1
126,zSsnGkNRAlE.mp4-Two and a Half Men,Repetition 1,25,25,1
127,zSsnGkNRAlE.mp4-clothing,Repetition 1,3,3,0
127,zSsnGkNRAlE.mp4-clothing,Repetition 1,5,5,0
127,zSsnGkNRAlE.mp4-clothing,Repetition 1,6,6,0
127,zSsnGkNRAlE.mp4-clothing,Repetition 1,7,7,0
127,zSsnGkNRAlE.mp4-clothing,Repetition 1,9,9,0
127,zSsnGkNRAlE.mp4-clothing,Repetition 1,10,10,0
127,zSsnGkNRAlE.mp4-clothing,Repetition 1,11,11,0
127,zSsnGkNRAlE.mp4-clothing,Repetition 1,12,12,0
127,zSsnGkNRAlE.mp4-clothing,Repetition 1,14,14,0
127,zSsnGkNRAlE.mp4-clothing,Repetition 1,15,15,0
127,zSsnGkNRAlE.mp4-clothing,Repetition 1,19,19,0
127,zSsnGkNRAlE.mp4-clothing,Repetition 1,20,20,0
127,zSsnGkNRAlE.mp4-clothing,Repetition 1,21,21,0
127,zSsnGkNRAlE.mp4-clothing,Repetition 1,24,24,0
127,zSsnGkNRAlE.mp4-clothing,Repetition 1,25,25,0
128,zSsnGkNRAlE.mp4-event,Repetition 1,3,3,0
128,zSsnGkNRAlE.mp4-event,Repetition 1,5,5,0
128,zSsnGkNRAlE.mp4-event,Repetition 1,6,6,0
128,zSsnGkNRAlE.mp4-event,Repetition 1,7,7,0
128,zSsnGkNRAlE.mp4-event,Repetition 1,9,9,0
128,zSsnGkNRAlE.mp4-event,Repetition 1,10,10,1
128,zSsnGkNRAlE.mp4-event,Repetition 1,11,11,0
128,zSsnGkNRAlE.mp4-event,Repetition 1,12,12,0
128,zSsnGkNRAlE.mp4-event,Repetition 1,14,14,1
128,zSsnGkNRAlE.mp4-event,Repetition 1,15,15,0
128,zSsnGkNRAlE.mp4-event,Repetition 1,19,19,0
128,zSsnGkNRAlE.mp4-event,Repetition 1,20,20,0
128,zSsnGkNRAlE.mp4-event,Repetition 1,21,21,0
128,zSsnGkNRAlE.mp4-event,Repetition 1,24,24,0
128,zSsnGkNRAlE.mp4-event,Repetition 1,25,25,0
129,zSsnGkNRAlE.mp4-disc jockey,Repetition 1,3,3,1
129,zSsnGkNRAlE.mp4-disc jockey,Repetition 1,5,5,0
129,zSsnGkNRAlE.mp4-disc jockey,Repetition 1,6,6,0
129,zSsnGkNRAlE.mp4-disc jockey,Repetition 1,7,7,1
129,zSsnGkNRAlE.mp4-disc jockey,Repetition 1,9,9,0
129,zSsnGkNRAlE.mp4-disc jockey,Repetition 1,10,10,0
129,zSsnGkNRAlE.mp4-disc jockey,Repetition 1,11,11,0
129,zSsnGkNRAlE.mp4-disc jockey,Repetition 1,12,12,0
129,zSsnGkNRAlE.mp4-disc jockey,Repetition 1,14,14,0
129,zSsnGkNRAlE.mp4-disc jockey,Repetition 1,15,15,0
129,zSsnGkNRAlE.mp4-disc jockey,Repetition 1,19,19,0
129,zSsnGkNRAlE.mp4-disc jockey,Repetition 1,20,20,0
129,zSsnGkNRAlE.mp4-disc jockey,Repetition 1,21,21,0
129,zSsnGkNRAlE.mp4-disc jockey,Repetition 1,24,24,0
129,zSsnGkNRAlE.mp4-disc jockey,Repetition 1,25,25,0
130,zSsnGkNRAlE.mp4-indoor games and sports,Repetition 1,3,3,0
130,zSsnGkNRAlE.mp4-indoor games and sports,Repetition 1,5,5,0
130,zSsnGkNRAlE.mp4-indoor games and sports,Repetition 1,6,6,0
130,zSsnGkNRAlE.mp4-indoor games and sports,Repetition 1,7,7,0
130,zSsnGkNRAlE.mp4-indoor games and sports,Repetition 1,9,9,0
130,zSsnGkNRAlE.mp4-indoor games and sports,Repetition 1,10,10,0
130,zSsnGkNRAlE.mp4-indoor games and sports,Repetition 1,11,11,0
130,zSsnGkNRAlE.mp4-indoor games and sports,Repetition 1,12,12,0
130,zSsnGkNRAlE.mp4-indoor games and sports,Repetition 1,14,14,0
130,zSsnGkNRAlE.mp4-indoor games and sports,Repetition 1,15,15,0
130,zSsnGkNRAlE.mp4-indoor games and sports,Repetition 1,19,19,0
130,zSsnGkNRAlE.mp4-indoor games and sports,Repetition 1,20,20,0
130,zSsnGkNRAlE.mp4-indoor games and sports,Repetition 1,21,21,0
130,zSsnGkNRAlE.mp4-indoor games and sports,Repetition 1,24,24,0
130,zSsnGkNRAlE.mp4-indoor games and sports,Repetition 1,25,25,0
131,zSsnGkNRAlE.mp4-conversation,Repetition 1,3,3,1
131,zSsnGkNRAlE.mp4-conversation,Repetition 1,5,5,1
131,zSsnGkNRAlE.mp4-conversation,Repetition 1,6,6,1
131,zSsnGkNRAlE.mp4-conversation,Repetition 1,7,7,1
131,zSsnGkNRAlE.mp4-conversation,Repetition 1,9,9,1
131,zSsnGkNRAlE.mp4-conversation,Repetition 1,10,10,0
131,zSsnGkNRAlE.mp4-conversation,Repetition 1,11,11,1
131,zSsnGkNRAlE.mp4-conversation,Repetition 1,12,12,0
131,zSsnGkNRAlE.mp4-conversation,Repetition 1,14,14,1
131,zSsnGkNRAlE.mp4-conversation,Repetition 1,15,15,1
131,zSsnGkNRAlE.mp4-conversation,Repetition 1,19,19,1
131,zSsnGkNRAlE.mp4-conversation,Repetition 1,20,20,1
131,zSsnGkNRAlE.mp4-conversation,Repetition 1,21,21,1
131,zSsnGkNRAlE.mp4-conversation,Repetition 1,24,24,1
131,zSsnGkNRAlE.mp4-conversation,Repetition 1,25,25,1
132,zSsnGkNRAlE.mp4-performance,Repetition 1,3,3,1
132,zSsnGkNRAlE.mp4-performance,Repetition 1,5,5,1
132,zSsnGkNRAlE.mp4-performance,Repetition 1,6,6,0
132,zSsnGkNRAlE.mp4-performance,Repetition 1,7,7,0
132,zSsnGkNRAlE.mp4-performance,Repetition 1,9,9,0
132,zSsnGkNRAlE.mp4-performance,Repetition 1,10,10,1
132,zSsnGkNRAlE.mp4-performance,Repetition 1,11,11,0
132,zSsnGkNRAlE.mp4-performance,Repetition 1,12,12,0
132,zSsnGkNRAlE.mp4-performance,Repetition 1,14,14,0
132,zSsnGkNRAlE.mp4-performance,Repetition 1,15,15,0
132,zSsnGkNRAlE.mp4-performance,Repetition 1,19,19,1
132,zSsnGkNRAlE.mp4-performance,Repetition 1,20,20,1
132,zSsnGkNRAlE.mp4-performance,Repetition 1,21,21,1
132,zSsnGkNRAlE.mp4-performance,Repetition 1,24,24,1
132,zSsnGkNRAlE.mp4-performance,Repetition 1,25,25,0
133,zSsnGkNRAlE.mp4-card game,Repetition 1,3,3,0
133,zSsnGkNRAlE.mp4-card game,Repetition 1,5,5,0
133,zSsnGkNRAlE.mp4-card game,Repetition 1,6,6,0
133,zSsnGkNRAlE.mp4-card game,Repetition 1,7,7,0
133,zSsnGkNRAlE.mp4-card game,Repetition 1,9,9,0
133,zSsnGkNRAlE.mp4-card game,Repetition 1,10,10,0
133,zSsnGkNRAlE.mp4-card game,Repetition 1,11,11,0
133,zSsnGkNRAlE.mp4-card game,Repetition 1,12,12,0
133,zSsnGkNRAlE.mp4-card game,Repetition 1,14,14,0
133,zSsnGkNRAlE.mp4-card game,Repetition 1,15,15,0
133,zSsnGkNRAlE.mp4-card game,Repetition 1,19,19,0
133,zSsnGkNRAlE.mp4-card game,Repetition 1,20,20,0
133,zSsnGkNRAlE.mp4-card game,Repetition 1,21,21,0
133,zSsnGkNRAlE.mp4-card game,Repetition 1,24,24,0
133,zSsnGkNRAlE.mp4-card game,Repetition 1,25,25,0
134,X-zLKAGEFmg.mp4-reviews,Repetition 1,3,3,0
134,X-zLKAGEFmg.mp4-reviews,Repetition 1,4,4,1
134,X-zLKAGEFmg.mp4-reviews,Repetition 1,5,5,0
134,X-zLKAGEFmg.mp4-reviews,Repetition 1,7,7,1
134,X-zLKAGEFmg.mp4-reviews,Repetition 1,8,8,1
134,X-zLKAGEFmg.mp4-reviews,Repetition 1,9,9,0
134,X-zLKAGEFmg.mp4-reviews,Repetition 1,10,10,0
134,X-zLKAGEFmg.mp4-reviews,Repetition 1,11,11,1
134,X-zLKAGEFmg.mp4-reviews,Repetition 1,12,12,0
134,X-zLKAGEFmg.mp4-reviews,Repetition 1,13,13,0
134,X-zLKAGEFmg.mp4-reviews,Repetition 1,15,15,1
134,X-zLKAGEFmg.mp4-reviews,Repetition 1,21,21,0
134,X-zLKAGEFmg.mp4-reviews,Repetition 1,22,22,0
134,X-zLKAGEFmg.mp4-reviews,Repetition 1,24,24,0
134,X-zLKAGEFmg.mp4-reviews,Repetition 1,25,25,0
135,X-zLKAGEFmg.mp4-hair coloring,Repetition 1,3,3,0
135,X-zLKAGEFmg.mp4-hair coloring,Repetition 1,4,4,0
135,X-zLKAGEFmg.mp4-hair coloring,Repetition 1,5,5,0
135,X-zLKAGEFmg.mp4-hair coloring,Repetition 1,7,7,0
135,X-zLKAGEFmg.mp4-hair coloring,Repetition 1,8,8,0
135,X-zLKAGEFmg.mp4-hair coloring,Repetition 1,9,9,0
135,X-zLKAGEFmg.mp4-hair coloring,Repetition 1,10,10,0
135,X-zLKAGEFmg.mp4-hair coloring,Repetition 1,11,11,0
135,X-zLKAGEFmg.mp4-hair coloring,Repetition 1,12,12,0
135,X-zLKAGEFmg.mp4-hair coloring,Repetition 1,13,13,0
135,X-zLKAGEFmg.mp4-hair coloring,Repetition 1,15,15,0
135,X-zLKAGEFmg.mp4-hair coloring,Repetition 1,21,21,0
135,X-zLKAGEFmg.mp4-hair coloring,Repetition 1,22,22,0
135,X-zLKAGEFmg.mp4-hair coloring,Repetition 1,24,24,0
135,X-zLKAGEFmg.mp4-hair coloring,Repetition 1,25,25,0
136,X-zLKAGEFmg.mp4-banger racing,Repetition 1,3,3,0
136,X-zLKAGEFmg.mp4-banger racing,Repetition 1,4,4,0
136,X-zLKAGEFmg.mp4-banger racing,Repetition 1,5,5,0
136,X-zLKAGEFmg.mp4-banger racing,Repetition 1,7,7,0
136,X-zLKAGEFmg.mp4-banger racing,Repetition 1,8,8,0
136,X-zLKAGEFmg.mp4-banger racing,Repetition 1,9,9,0
136,X-zLKAGEFmg.mp4-banger racing,Repetition 1,10,10,0
136,X-zLKAGEFmg.mp4-banger racing,Repetition 1,11,11,0
136,X-zLKAGEFmg.mp4-banger racing,Repetition 1,12,12,0
136,X-zLKAGEFmg.mp4-banger racing,Repetition 1,13,13,0
136,X-zLKAGEFmg.mp4-banger racing,Repetition 1,15,15,0
136,X-zLKAGEFmg.mp4-banger racing,Repetition 1,21,21,0
136,X-zLKAGEFmg.mp4-banger racing,Repetition 1,22,22,0
136,X-zLKAGEFmg.mp4-banger racing,Repetition 1,24,24,0
136,X-zLKAGEFmg.mp4-banger racing,Repetition 1,25,25,0
137,X-zLKAGEFmg.mp4-games,Repetition 1,3,3,0
137,X-zLKAGEFmg.mp4-games,Repetition 1,4,4,0
137,X-zLKAGEFmg.mp4-games,Repetition 1,5,5,0
137,X-zLKAGEFmg.mp4-games,Repetition 1,7,7,0
137,X-zLKAGEFmg.mp4-games,Repetition 1,8,8,0
137,X-zLKAGEFmg.mp4-games,Repetition 1,9,9,0
137,X-zLKAGEFmg.mp4-games,Repetition 1,10,10,0
137,X-zLKAGEFmg.mp4-games,Repetition 1,11,11,0
137,X-zLKAGEFmg.mp4-games,Repetition 1,12,12,0
137,X-zLKAGEFmg.mp4-games,Repetition 1,13,13,0
137,X-zLKAGEFmg.mp4-games,Repetition 1,15,15,0
137,X-zLKAGEFmg.mp4-games,Repetition 1,21,21,0
137,X-zLKAGEFmg.mp4-games,Repetition 1,22,22,0
137,X-zLKAGEFmg.mp4-games,Repetition 1,24,24,0
137,X-zLKAGEFmg.mp4-games,Repetition 1,25,25,0
138,X-zLKAGEFmg.mp4-racing,Repetition 1,3,3,0
138,X-zLKAGEFmg.mp4-racing,Repetition 1,4,4,0
138,X-zLKAGEFmg.mp4-racing,Repetition 1,5,5,0
138,X-zLKAGEFmg.mp4-racing,Repetition 1,7,7,0
138,X-zLKAGEFmg.mp4-racing,Repetition 1,8,8,0
138,X-zLKAGEFmg.mp4-racing,Repetition 1,9,9,0
138,X-zLKAGEFmg.mp4-racing,Repetition 1,10,10,0
138,X-zLKAGEFmg.mp4-racing,Repetition 1,11,11,0
138,X-zLKAGEFmg.mp4-racing,Repetition 1,12,12,0
138,X-zLKAGEFmg.mp4-racing,Repetition 1,13,13,0
138,X-zLKAGEFmg.mp4-racing,Repetition 1,15,15,0
138,X-zLKAGEFmg.mp4-racing,Repetition 1,21,21,0
138,X-zLKAGEFmg.mp4-racing,Repetition 1,22,22,0
138,X-zLKAGEFmg.mp4-racing,Repetition 1,24,24,0
138,X-zLKAGEFmg.mp4-racing,Repetition 1,25,25,0
139,X-zLKAGEFmg.mp4-sports,Repetition 1,3,3,0
139,X-zLKAGEFmg.mp4-sports,Repetition 1,4,4,0
139,X-zLKAGEFmg.mp4-sports,Repetition 1,5,5,0
139,X-zLKAGEFmg.mp4-sports,Repetition 1,7,7,0
139,X-zLKAGEFmg.mp4-sports,Repetition 1,8,8,0
139,X-zLKAGEFmg.mp4-sports,Repetition 1,9,9,0
139,X-zLKAGEFmg.mp4-sports,Repetition 1,10,10,0
139,X-zLKAGEFmg.mp4-sports,Repetition 1,11,11,0
139,X-zLKAGEFmg.mp4-sports,Repetition 1,12,12,0
139,X-zLKAGEFmg.mp4-sports,Repetition 1,13,13,0
139,X-zLKAGEFmg.mp4-sports,Repetition 1,15,15,0
139,X-zLKAGEFmg.mp4-sports,Repetition 1,21,21,0
139,X-zLKAGEFmg.mp4-sports,Repetition 1,22,22,0
139,X-zLKAGEFmg.mp4-sports,Repetition 1,24,24,0
139,X-zLKAGEFmg.mp4-sports,Repetition 1,25,25,0
140,X-zLKAGEFmg.mp4-event,Repetition 1,3,3,0
140,X-zLKAGEFmg.mp4-event,Repetition 1,4,4,1
140,X-zLKAGEFmg.mp4-event,Repetition 1,5,5,0
140,X-zLKAGEFmg.mp4-event,Repetition 1,7,7,1
140,X-zLKAGEFmg.mp4-event,Repetition 1,8,8,1
140,X-zLKAGEFmg.mp4-event,Repetition 1,9,9,1
140,X-zLKAGEFmg.mp4-event,Repetition 1,10,10,1
140,X-zLKAGEFmg.mp4-event,Repetition 1,11,11,1
140,X-zLKAGEFmg.mp4-event,Repetition 1,12,12,0
140,X-zLKAGEFmg.mp4-event,Repetition 1,13,13,1
140,X-zLKAGEFmg.mp4-event,Repetition 1,15,15,1
140,X-zLKAGEFmg.mp4-event,Repetition 1,21,21,1
140,X-zLKAGEFmg.mp4-event,Repetition 1,22,22,1
140,X-zLKAGEFmg.mp4-event,Repetition 1,24,24,1
140,X-zLKAGEFmg.mp4-event,Repetition 1,25,25,1
141,X-zLKAGEFmg.mp4-team sport,Repetition 1,3,3,0
141,X-zLKAGEFmg.mp4-team sport,Repetition 1,4,4,0
141,X-zLKAGEFmg.mp4-team sport,Repetition 1,5,5,0
141,X-zLKAGEFmg.mp4-team sport,Repetition 1,7,7,0
141,X-zLKAGEFmg.mp4-team sport,Repetition 1,8,8,0
141,X-zLKAGEFmg.mp4-team sport,Repetition 1,9,9,0
141,X-zLKAGEFmg.mp4-team sport,Repetition 1,10,10,0
141,X-zLKAGEFmg.mp4-team sport,Repetition 1,11,11,0
141,X-zLKAGEFmg.mp4-team sport,Repetition 1,12,12,0
141,X-zLKAGEFmg.mp4-team sport,Repetition 1,13,13,0
141,X-zLKAGEFmg.mp4-team sport,Repetition 1,15,15,0
141,X-zLKAGEFmg.mp4-team sport,Repetition 1,21,21,0
141,X-zLKAGEFmg.mp4-team sport,Repetition 1,22,22,0
141,X-zLKAGEFmg.mp4-team sport,Repetition 1,24,24,0
141,X-zLKAGEFmg.mp4-team sport,Repetition 1,25,25,0
142,X-zLKAGEFmg.mp4-indoor games and sports,Repetition 1,3,3,0
142,X-zLKAGEFmg.mp4-indoor games and sports,Repetition 1,4,4,0
142,X-zLKAGEFmg.mp4-indoor games and sports,Repetition 1,5,5,0
142,X-zLKAGEFmg.mp4-indoor games and sports,Repetition 1,7,7,0
142,X-zLKAGEFmg.mp4-indoor games and sports,Repetition 1,8,8,0
142,X-zLKAGEFmg.mp4-indoor games and sports,Repetition 1,9,9,0
142,X-zLKAGEFmg.mp4-indoor games and sports,Repetition 1,10,10,0
142,X-zLKAGEFmg.mp4-indoor games and sports,Repetition 1,11,11,0
142,X-zLKAGEFmg.mp4-indoor games and sports,Repetition 1,12,12,0
142,X-zLKAGEFmg.mp4-indoor games and sports,Repetition 1,13,13,0
142,X-zLKAGEFmg.mp4-indoor games and sports,Repetition 1,15,15,0
142,X-zLKAGEFmg.mp4-indoor games and sports,Repetition 1,21,21,0
142,X-zLKAGEFmg.mp4-indoor games and sports,Repetition 1,22,22,0
142,X-zLKAGEFmg.mp4-indoor games and sports,Repetition 1,24,24,0
142,X-zLKAGEFmg.mp4-indoor games and sports,Repetition 1,25,25,0
143,X-zLKAGEFmg.mp4-conversation,Repetition 1,3,3,0
143,X-zLKAGEFmg.mp4-conversation,Repetition 1,4,4,0
143,X-zLKAGEFmg.mp4-conversation,Repetition 1,5,5,0
143,X-zLKAGEFmg.mp4-conversation,Repetition 1,7,7,0
143,X-zLKAGEFmg.mp4-conversation,Repetition 1,8,8,1
143,X-zLKAGEFmg.mp4-conversation,Repetition 1,9,9,1
143,X-zLKAGEFmg.mp4-conversation,Repetition 1,10,10,1
143,X-zLKAGEFmg.mp4-conversation,Repetition 1,11,11,1
143,X-zLKAGEFmg.mp4-conversation,Repetition 1,12,12,0
143,X-zLKAGEFmg.mp4-conversation,Repetition 1,13,13,1
143,X-zLKAGEFmg.mp4-conversation,Repetition 1,15,15,1
143,X-zLKAGEFmg.mp4-conversation,Repetition 1,21,21,1
143,X-zLKAGEFmg.mp4-conversation,Repetition 1,22,22,0
143,X-zLKAGEFmg.mp4-conversation,Repetition 1,24,24,1
143,X-zLKAGEFmg.mp4-conversation,Repetition 1,25,25,1
144,X-zLKAGEFmg.mp4-performance,Repetition 1,3,3,0
144,X-zLKAGEFmg.mp4-performance,Repetition 1,4,4,1
144,X-zLKAGEFmg.mp4-performance,Repetition 1,5,5,0
144,X-zLKAGEFmg.mp4-performance,Repetition 1,7,7,1
144,X-zLKAGEFmg.mp4-performance,Repetition 1,8,8,0
144,X-zLKAGEFmg.mp4-performance,Repetition 1,9,9,1
144,X-zLKAGEFmg.mp4-performance,Repetition 1,10,10,1
144,X-zLKAGEFmg.mp4-performance,Repetition 1,11,11,0
144,X-zLKAGEFmg.mp4-performance,Repetition 1,12,12,0
144,X-zLKAGEFmg.mp4-performance,Repetition 1,13,13,1
144,X-zLKAGEFmg.mp4-performance,Repetition 1,15,15,1
144,X-zLKAGEFmg.mp4-performance,Repetition 1,21,21,1
144,X-zLKAGEFmg.mp4-performance,Repetition 1,22,22,1
144,X-zLKAGEFmg.mp4-performance,Repetition 1,24,24,1
144,X-zLKAGEFmg.mp4-performance,Repetition 1,25,25,0
145,X-zLKAGEFmg.mp4-movie,Repetition 1,2,2,1
145,X-zLKAGEFmg.mp4-movie,Repetition 1,3,3,1
145,X-zLKAGEFmg.mp4-movie,Repetition 1,4,4,1
145,X-zLKAGEFmg.mp4-movie,Repetition 1,5,5,1
145,X-zLKAGEFmg.mp4-movie,Repetition 1,6,6,1
145,X-zLKAGEFmg.mp4-movie,Repetition 1,7,7,1
145,X-zLKAGEFmg.mp4-movie,Repetition 1,9,9,1
145,X-zLKAGEFmg.mp4-movie,Repetition 1,10,10,1
145,X-zLKAGEFmg.mp4-movie,Repetition 1,11,11,1
145,X-zLKAGEFmg.mp4-movie,Repetition 1,13,13,1
145,X-zLKAGEFmg.mp4-movie,Repetition 1,14,14,1
145,X-zLKAGEFmg.mp4-movie,Repetition 1,15,15,0
145,X-zLKAGEFmg.mp4-movie,Repetition 1,16,16,1
145,X-zLKAGEFmg.mp4-movie,Repetition 1,24,24,1
145,X-zLKAGEFmg.mp4-movie,Repetition 1,25,25,1
146,X-zLKAGEFmg.mp4-festival,Repetition 1,2,2,1
146,X-zLKAGEFmg.mp4-festival,Repetition 1,3,3,0
146,X-zLKAGEFmg.mp4-festival,Repetition 1,4,4,1
146,X-zLKAGEFmg.mp4-festival,Repetition 1,5,5,0
146,X-zLKAGEFmg.mp4-festival,Repetition 1,6,6,1
146,X-zLKAGEFmg.mp4-festival,Repetition 1,7,7,1
146,X-zLKAGEFmg.mp4-festival,Repetition 1,9,9,0
146,X-zLKAGEFmg.mp4-festival,Repetition 1,10,10,1
