ItemIndex,Item,Repetition,Rater,RaterIndex,Relevance
27,lVMN_iO62Dc.mp4-community,Repetition 1,18,18,0
27,lVMN_iO62Dc.mp4-community,Repetition 1,19,19,0
27,lVMN_iO62Dc.mp4-community,Repetition 1,20,20,0
27,lVMN_iO62Dc.mp4-community,Repetition 1,23,23,0
27,lVMN_iO62Dc.mp4-community,Repetition 1,24,24,0
28,lVMN_iO62Dc.mp4-toyota,Repetition 1,1,1,0
28,lVMN_iO62Dc.mp4-toyota,Repetition 1,2,2,0
28,lVMN_iO62Dc.mp4-toyota,Repetition 1,4,4,0
28,lVMN_iO62Dc.mp4-toyota,Repetition 1,5,5,0
28,lVMN_iO62Dc.mp4-toyota,Repetition 1,6,6,0
28,lVMN_iO62Dc.mp4-toyota,Repetition 1,9,9,0
28,lVMN_iO62Dc.mp4-toyota,Repetition 1,13,13,0
28,lVMN_iO62Dc.mp4-toyota,Repetition 1,14,14,0
28,lVMN_iO62Dc.mp4-toyota,Repetition 1,15,15,0
28,lVMN_iO62Dc.mp4-toyota,Repetition 1,16,16,0
28,lVMN_iO62Dc.mp4-toyota,Repetition 1,18,18,0
28,lVMN_iO62Dc.mp4-toyota,Repetition 1,19,19,0
28,lVMN_iO62Dc.mp4-toyota,Repetition 1,20,20,0
28,lVMN_iO62Dc.mp4-toyota,Repetition 1,23,23,0
28,lVMN_iO62Dc.mp4-toyota,Repetition 1,24,24,0
29,lVMN_iO62Dc.mp4-sports car,Repetition 1,1,1,0
29,lVMN_iO62Dc.mp4-sports car,Repetition 1,2,2,1
29,lVMN_iO62Dc.mp4-sports car,Repetition 1,4,4,1
29,lVMN_iO62Dc.mp4-sports car,Repetition 1,5,5,1
29,lVMN_iO62Dc.mp4-sports car,Repetition 1,6,6,0
29,lVMN_iO62Dc.mp4-sports car,Repetition 1,9,9,1
29,lVMN_iO62Dc.mp4-sports car,Repetition 1,13,13,0
29,lVMN_iO62Dc.mp4-sports car,Repetition 1,14,14,0
29,lVMN_iO62Dc.mp4-sports car,Repetition 1,15,15,1
29,lVMN_iO62Dc.mp4-sports car,Repetition 1,16,16,1
29,lVMN_iO62Dc.mp4-sports car,Repetition 1,18,18,1
29,lVMN_iO62Dc.mp4-sports car,Repetition 1,19,19,1
29,lVMN_iO62Dc.mp4-sports car,Repetition 1,20,20,1
29,lVMN_iO62Dc.mp4-sports car,Repetition 1,23,23,1
29,lVMN_iO62Dc.mp4-sports car,Repetition 1,24,24,1
30,lVMN_iO62Dc.mp4-bmw,Repetition 1,1,1,0
30,lVMN_iO62Dc.mp4-bmw,Repetition 1,2,2,0
30,lVMN_iO62Dc.mp4-bmw,Repetition 1,4,4,0
30,lVMN_iO62Dc.mp4-bmw,Repetition 1,5,5,0
30,lVMN_iO62Dc.mp4-bmw,Repetition 1,6,6,0
30,lVMN_iO62Dc.mp4-bmw,Repetition 1,9,9,0
30,lVMN_iO62Dc.mp4-bmw,Repetition 1,13,13,0
30,lVMN_iO62Dc.mp4-bmw,Repetition 1,14,14,0
30,lVMN_iO62Dc.mp4-bmw,Repetition 1,15,15,0
30,lVMN_iO62Dc.mp4-bmw,Repetition 1,16,16,0
30,lVMN_iO62Dc.mp4-bmw,Repetition 1,18,18,0
30,lVMN_iO62Dc.mp4-bmw,Repetition 1,19,19,0
30,lVMN_iO62Dc.mp4-bmw,Repetition 1,20,20,0
30,lVMN_iO62Dc.mp4-bmw,Repetition 1,23,23,0
30,lVMN_iO62Dc.mp4-bmw,Repetition 1,24,24,0
31,lVMN_iO62Dc.mp4-chevrolet,Repetition 1,1,1,0
31,lVMN_iO62Dc.mp4-chevrolet,Repetition 1,2,2,1
31,lVMN_iO62Dc.mp4-chevrolet,Repetition 1,4,4,1
31,lVMN_iO62Dc.mp4-chevrolet,Repetition 1,5,5,1
31,lVMN_iO62Dc.mp4-chevrolet,Repetition 1,6,6,0
31,lVMN_iO62Dc.mp4-chevrolet,Repetition 1,9,9,0
31,lVMN_iO62Dc.mp4-chevrolet,Repetition 1,13,13,0
31,lVMN_iO62Dc.mp4-chevrolet,Repetition 1,14,14,0
31,lVMN_iO62Dc.mp4-chevrolet,Repetition 1,15,15,0
31,lVMN_iO62Dc.mp4-chevrolet,Repetition 1,16,16,1
31,lVMN_iO62Dc.mp4-chevrolet,Repetition 1,18,18,1
31,lVMN_iO62Dc.mp4-chevrolet,Repetition 1,19,19,0
31,lVMN_iO62Dc.mp4-chevrolet,Repetition 1,20,20,1
31,lVMN_iO62Dc.mp4-chevrolet,Repetition 1,23,23,1
31,lVMN_iO62Dc.mp4-chevrolet,Repetition 1,24,24,1
32,lVMN_iO62Dc.mp4-convertible,Repetition 1,1,1,0
32,lVMN_iO62Dc.mp4-convertible,Repetition 1,2,2,0
32,lVMN_iO62Dc.mp4-convertible,Repetition 1,4,4,0
32,lVMN_iO62Dc.mp4-convertible,Repetition 1,5,5,0
32,lVMN_iO62Dc.mp4-convertible,Repetition 1,6,6,0
32,lVMN_iO62Dc.mp4-convertible,Repetition 1,9,9,0
32,lVMN_iO62Dc.mp4-convertible,Repetition 1,13,13,0
32,lVMN_iO62Dc.mp4-convertible,Repetition 1,14,14,0
32,lVMN_iO62Dc.mp4-convertible,Repetition 1,15,15,0
32,lVMN_iO62Dc.mp4-convertible,Repetition 1,16,16,0
32,lVMN_iO62Dc.mp4-convertible,Repetition 1,18,18,0
32,lVMN_iO62Dc.mp4-convertible,Repetition 1,19,19,0
32,lVMN_iO62Dc.mp4-convertible,Repetition 1,20,20,0
32,lVMN_iO62Dc.mp4-convertible,Repetition 1,23,23,0
32,lVMN_iO62Dc.mp4-convertible,Repetition 1,24,24,0
33,lVMN_iO62Dc.mp4-Nickelodeon,Repetition 1,1,1,0
33,lVMN_iO62Dc.mp4-Nickelodeon,Repetition 1,2,2,0
33,lVMN_iO62Dc.mp4-Nickelodeon,Repetition 1,4,4,0
33,lVMN_iO62Dc.mp4-Nickelodeon,Repetition 1,5,5,0
33,lVMN_iO62Dc.mp4-Nickelodeon,Repetition 1,6,6,0
33,lVMN_iO62Dc.mp4-Nickelodeon,Repetition 1,9,9,0
33,lVMN_iO62Dc.mp4-Nickelodeon,Repetition 1,13,13,0
33,lVMN_iO62Dc.mp4-Nickelodeon,Repetition 1,14,14,0
33,lVMN_iO62Dc.mp4-Nickelodeon,Repetition 1,15,15,0
33,lVMN_iO62Dc.mp4-Nickelodeon,Repetition 1,16,16,1
33,lVMN_iO62Dc.mp4-Nickelodeon,Repetition 1,18,18,1
33,lVMN_iO62Dc.mp4-Nickelodeon,Repetition 1,19,19,1
33,lVMN_iO62Dc.mp4-Nickelodeon,Repetition 1,20,20,0
33,lVMN_iO62Dc.mp4-Nickelodeon,Repetition 1,23,23,0
33,lVMN_iO62Dc.mp4-Nickelodeon,Repetition 1,24,24,0
34,elR2XL8rLtU.mp4-smile,Repetition 1,2,2,0
34,elR2XL8rLtU.mp4-smile,Repetition 1,4,4,0
34,elR2XL8rLtU.mp4-smile,Repetition 1,5,5,0
34,elR2XL8rLtU.mp4-smile,Repetition 1,6,6,0
34,elR2XL8rLtU.mp4-smile,Repetition 1,9,9,0
34,elR2XL8rLtU.mp4-smile,Repetition 1,13,13,0
34,elR2XL8rLtU.mp4-smile,Repetition 1,14,14,0
34,elR2XL8rLtU.mp4-smile,Repetition 1,16,16,0
34,elR2XL8rLtU.mp4-smile,Repetition 1,17,17,0
34,elR2XL8rLtU.mp4-smile,Repetition 1,18,18,0
34,elR2XL8rLtU.mp4-smile,Repetition 1,19,19,0
34,elR2XL8rLtU.mp4-smile,Repetition 1,20,20,0
34,elR2XL8rLtU.mp4-smile,Repetition 1,23,23,0
34,elR2XL8rLtU.mp4-smile,Repetition 1,24,24,0
34,elR2XL8rLtU.mp4-smile,Repetition 1,25,25,0
35,elR2XL8rLtU.mp4-public relations,Repetition 1,2,2,1
35,elR2XL8rLtU.mp4-public relations,Repetition 1,4,4,1
35,elR2XL8rLtU.mp4-public relations,Repetition 1,5,5,1
35,elR2XL8rLtU.mp4-public relations,Repetition 1,6,6,0
35,elR2XL8rLtU.mp4-public relations,Repetition 1,9,9,1
35,elR2XL8rLtU.mp4-public relations,Repetition 1,13,13,0
35,elR2XL8rLtU.mp4-public relations,Repetition 1,14,14,0
35,elR2XL8rLtU.mp4-public relations,Repetition 1,16,16,0
35,elR2XL8rLtU.mp4-public relations,Repetition 1,17,17,1
35,elR2XL8rLtU.mp4-public relations,Repetition 1,18,18,1
35,elR2XL8rLtU.mp4-public relations,Repetition 1,19,19,0
35,elR2XL8rLtU.mp4-public relations,Repetition 1,20,20,1
35,elR2XL8rLtU.mp4-public relations,Repetition 1,23,23,1
35,elR2XL8rLtU.mp4-public relations,Repetition 1,24,24,0
35,elR2XL8rLtU.mp4-public relations,Repetition 1,25,25,0
36,elR2XL8rLtU.mp4-company,Repetition 1,2,2,0
36,elR2XL8rLtU.mp4-company,Repetition 1,4,4,1
36,elR2XL8rLtU.mp4-company,Repetition 1,5,5,0
36,elR2XL8rLtU.mp4-company,Repetition 1,6,6,0
36,elR2XL8rLtU.mp4-company,Repetition 1,9,9,0
36,elR2XL8rLtU.mp4-company,Repetition 1,13,13,0
36,elR2XL8rLtU.mp4-company,Repetition 1,14,14,0
36,elR2XL8rLtU.mp4-company,Repetition 1,16,16,1
36,elR2XL8rLtU.mp4-company,Repetition 1,17,17,0
36,elR2XL8rLtU.mp4-company,Repetition 1,18,18,0
36,elR2XL8rLtU.mp4-company,Repetition 1,19,19,1
36,elR2XL8rLtU.mp4-company,Repetition 1,20,20,0
36,elR2XL8rLtU.mp4-company,Repetition 1,23,23,0
36,elR2XL8rLtU.mp4-company,Repetition 1,24,24,0
36,elR2XL8rLtU.mp4-company,Repetition 1,25,25,0
37,elR2XL8rLtU.mp4-business,Repetition 1,2,2,0
37,elR2XL8rLtU.mp4-business,Repetition 1,4,4,1
37,elR2XL8rLtU.mp4-business,Repetition 1,5,5,0
37,elR2XL8rLtU.mp4-business,Repetition 1,6,6,0
37,elR2XL8rLtU.mp4-business,Repetition 1,9,9,0
37,elR2XL8rLtU.mp4-business,Repetition 1,13,13,0
37,elR2XL8rLtU.mp4-business,Repetition 1,14,14,0
37,elR2XL8rLtU.mp4-business,Repetition 1,16,16,1
37,elR2XL8rLtU.mp4-business,Repetition 1,17,17,1
37,elR2XL8rLtU.mp4-business,Repetition 1,18,18,0
37,elR2XL8rLtU.mp4-business,Repetition 1,19,19,0
37,elR2XL8rLtU.mp4-business,Repetition 1,20,20,0
37,elR2XL8rLtU.mp4-business,Repetition 1,23,23,1
37,elR2XL8rLtU.mp4-business,Repetition 1,24,24,0
37,elR2XL8rLtU.mp4-business,Repetition 1,25,25,1
38,elR2XL8rLtU.mp4-Hollywood Studios,Repetition 1,2,2,1
38,elR2XL8rLtU.mp4-Hollywood Studios,Repetition 1,4,4,1
38,elR2XL8rLtU.mp4-Hollywood Studios,Repetition 1,5,5,0
38,elR2XL8rLtU.mp4-Hollywood Studios,Repetition 1,6,6,1
38,elR2XL8rLtU.mp4-Hollywood Studios,Repetition 1,9,9,1
38,elR2XL8rLtU.mp4-Hollywood Studios,Repetition 1,13,13,1
38,elR2XL8rLtU.mp4-Hollywood Studios,Repetition 1,14,14,1
38,elR2XL8rLtU.mp4-Hollywood Studios,Repetition 1,16,16,1
38,elR2XL8rLtU.mp4-Hollywood Studios,Repetition 1,17,17,1
38,elR2XL8rLtU.mp4-Hollywood Studios,Repetition 1,18,18,1
38,elR2XL8rLtU.mp4-Hollywood Studios,Repetition 1,19,19,1
38,elR2XL8rLtU.mp4-Hollywood Studios,Repetition 1,20,20,1
38,elR2XL8rLtU.mp4-Hollywood Studios,Repetition 1,23,23,1
38,elR2XL8rLtU.mp4-Hollywood Studios,Repetition 1,24,24,0
38,elR2XL8rLtU.mp4-Hollywood Studios,Repetition 1,25,25,1
39,elR2XL8rLtU.mp4-Academy,Repetition 1,2,2,1
39,elR2XL8rLtU.mp4-Academy,Repetition 1,4,4,1
39,elR2XL8rLtU.mp4-Academy,Repetition 1,5,5,1
39,elR2XL8rLtU.mp4-Academy,Repetition 1,6,6,1
39,elR2XL8rLtU.mp4-Academy,Repetition 1,9,9,1
39,elR2XL8rLtU.mp4-Academy,Repetition 1,13,13,1
39,elR2XL8rLtU.mp4-Academy,Repetition 1,14,14,1
39,elR2XL8rLtU.mp4-Academy,Repetition 1,16,16,1
39,elR2XL8rLtU.mp4-Academy,Repetition 1,17,17,1
39,elR2XL8rLtU.mp4-Academy,Repetition 1,18,18,1
39,elR2XL8rLtU.mp4-Academy,Repetition 1,19,19,1
39,elR2XL8rLtU.mp4-Academy,Repetition 1,20,20,1
39,elR2XL8rLtU.mp4-Academy,Repetition 1,23,23,0
39,elR2XL8rLtU.mp4-Academy,Repetition 1,24,24,0
39,elR2XL8rLtU.mp4-Academy,Repetition 1,25,25,1
40,Z6xTxbQeSsI.mp4-smile,Repetition 1,1,1,0
40,Z6xTxbQeSsI.mp4-smile,Repetition 1,2,2,0
40,Z6xTxbQeSsI.mp4-smile,Repetition 1,4,4,0
40,Z6xTxbQeSsI.mp4-smile,Repetition 1,5,5,1
40,Z6xTxbQeSsI.mp4-smile,Repetition 1,6,6,0
40,Z6xTxbQeSsI.mp4-smile,Repetition 1,9,9,0
40,Z6xTxbQeSsI.mp4-smile,Repetition 1,13,13,0
40,Z6xTxbQeSsI.mp4-smile,Repetition 1,14,14,0
40,Z6xTxbQeSsI.mp4-smile,Repetition 1,15,15,0
40,Z6xTxbQeSsI.mp4-smile,Repetition 1,16,16,0
40,Z6xTxbQeSsI.mp4-smile,Repetition 1,18,18,0
40,Z6xTxbQeSsI.mp4-smile,Repetition 1,19,19,0
40,Z6xTxbQeSsI.mp4-smile,Repetition 1,20,20,0
40,Z6xTxbQeSsI.mp4-smile,Repetition 1,23,23,1
40,Z6xTxbQeSsI.mp4-smile,Repetition 1,24,24,0
41,Z6xTxbQeSsI.mp4-club,Repetition 1,1,1,0
41,Z6xTxbQeSsI.mp4-club,Repetition 1,2,2,1
41,Z6xTxbQeSsI.mp4-club,Repetition 1,4,4,1
41,Z6xTxbQeSsI.mp4-club,Repetition 1,5,5,1
41,Z6xTxbQeSsI.mp4-club,Repetition 1,6,6,0
41,Z6xTxbQeSsI.mp4-club,Repetition 1,9,9,0
41,Z6xTxbQeSsI.mp4-club,Repetition 1,13,13,0
41,Z6xTxbQeSsI.mp4-club,Repetition 1,14,14,0
41,Z6xTxbQeSsI.mp4-club,Repetition 1,15,15,1
41,Z6xTxbQeSsI.mp4-club,Repetition 1,16,16,1
41,Z6xTxbQeSsI.mp4-club,Repetition 1,18,18,1
41,Z6xTxbQeSsI.mp4-club,Repetition 1,19,19,1
41,Z6xTxbQeSsI.mp4-club,Repetition 1,20,20,1
41,Z6xTxbQeSsI.mp4-club,Repetition 1,23,23,0
41,Z6xTxbQeSsI.mp4-club,Repetition 1,24,24,0
42,Z6xTxbQeSsI.mp4-Fire and Water Falls,Repetition 1,1,1,0
42,Z6xTxbQeSsI.mp4-Fire and Water Falls,Repetition 1,2,2,0
42,Z6xTxbQeSsI.mp4-Fire and Water Falls,Repetition 1,4,4,1
42,Z6xTxbQeSsI.mp4-Fire and Water Falls,Repetition 1,5,5,0
42,Z6xTxbQeSsI.mp4-Fire and Water Falls,Repetition 1,6,6,1
42,Z6xTxbQeSsI.mp4-Fire and Water Falls,Repetition 1,9,9,0
42,Z6xTxbQeSsI.mp4-Fire and Water Falls,Repetition 1,13,13,0
42,Z6xTxbQeSsI.mp4-Fire and Water Falls,Repetition 1,14,14,0
42,Z6xTxbQeSsI.mp4-Fire and Water Falls,Repetition 1,15,15,0
42,Z6xTxbQeSsI.mp4-Fire and Water Falls,Repetition 1,16,16,0
42,Z6xTxbQeSsI.mp4-Fire and Water Falls,Repetition 1,18,18,1
42,Z6xTxbQeSsI.mp4-Fire and Water Falls,Repetition 1,19,19,0
42,Z6xTxbQeSsI.mp4-Fire and Water Falls,Repetition 1,20,20,0
42,Z6xTxbQeSsI.mp4-Fire and Water Falls,Repetition 1,23,23,0
42,Z6xTxbQeSsI.mp4-Fire and Water Falls,Repetition 1,24,24,0
43,Z6xTxbQeSsI.mp4-sports clubs,Repetition 1,1,1,0
43,Z6xTxbQeSsI.mp4-sports clubs,Repetition 1,2,2,1
43,Z6xTxbQeSsI.mp4-sports clubs,Repetition 1,4,4,1
43,Z6xTxbQeSsI.mp4-sports clubs,Repetition 1,5,5,1
43,Z6xTxbQeSsI.mp4-sports clubs,Repetition 1,6,6,0
43,Z6xTxbQeSsI.mp4-sports clubs,Repetition 1,9,9,0
43,Z6xTxbQeSsI.mp4-sports clubs,Repetition 1,13,13,0
43,Z6xTxbQeSsI.mp4-sports clubs,Repetition 1,14,14,0
43,Z6xTxbQeSsI.mp4-sports clubs,Repetition 1,15,15,0
43,Z6xTxbQeSsI.mp4-sports clubs,Repetition 1,16,16,1
43,Z6xTxbQeSsI.mp4-sports clubs,Repetition 1,18,18,0
43,Z6xTxbQeSsI.mp4-sports clubs,Repetition 1,19,19,1
43,Z6xTxbQeSsI.mp4-sports clubs,Repetition 1,20,20,1
43,Z6xTxbQeSsI.mp4-sports clubs,Repetition 1,23,23,1
43,Z6xTxbQeSsI.mp4-sports clubs,Repetition 1,24,24,0
44,Z6xTxbQeSsI.mp4-BBC News,Repetition 1,1,1,0
44,Z6xTxbQeSsI.mp4-BBC News,Repetition 1,2,2,1
44,Z6xTxbQeSsI.mp4-BBC News,Repetition 1,4,4,1
44,Z6xTxbQeSsI.mp4-BBC News,Repetition 1,5,5,1
44,Z6xTxbQeSsI.mp4-BBC News,Repetition 1,6,6,1
44,Z6xTxbQeSsI.mp4-BBC News,Repetition 1,9,9,0
44,Z6xTxbQeSsI.mp4-BBC News,Repetition 1,13,13,1
44,Z6xTxbQeSsI.mp4-BBC News,Repetition 1,14,14,1
44,Z6xTxbQeSsI.mp4-BBC News,Repetition 1,15,15,1
44,Z6xTxbQeSsI.mp4-BBC News,Repetition 1,16,16,1
44,Z6xTxbQeSsI.mp4-BBC News,Repetition 1,18,18,1
44,Z6xTxbQeSsI.mp4-BBC News,Repetition 1,19,19,1
44,Z6xTxbQeSsI.mp4-BBC News,Repetition 1,20,20,1
44,Z6xTxbQeSsI.mp4-BBC News,Repetition 1,23,23,0
44,Z6xTxbQeSsI.mp4-BBC News,Repetition 1,24,24,0
45,Z6xTxbQeSsI.mp4-Caverns,Repetition 1,1,1,0
45,Z6xTxbQeSsI.mp4-Caverns,Repetition 1,2,2,1
45,Z6xTxbQeSsI.mp4-Caverns,Repetition 1,4,4,1
45,Z6xTxbQeSsI.mp4-Caverns,Repetition 1,5,5,1
45,Z6xTxbQeSsI.mp4-Caverns,Repetition 1,6,6,1
45,Z6xTxbQeSsI.mp4-Caverns,Repetition 1,9,9,0
45,Z6xTxbQeSsI.mp4-Caverns,Repetition 1,13,13,0
45,Z6xTxbQeSsI.mp4-Caverns,Repetition 1,14,14,0
45,Z6xTxbQeSsI.mp4-Caverns,Repetition 1,15,15,0
45,Z6xTxbQeSsI.mp4-Caverns,Repetition 1,16,16,1
45,Z6xTxbQeSsI.mp4-Caverns,Repetition 1,18,18,1
45,Z6xTxbQeSsI.mp4-Caverns,Repetition 1,19,19,1
45,Z6xTxbQeSsI.mp4-Caverns,Repetition 1,20,20,0
45,Z6xTxbQeSsI.mp4-Caverns,Repetition 1,23,23,1
45,Z6xTxbQeSsI.mp4-Caverns,Repetition 1,24,24,0
46,zSsnGkNRAlE.mp4-smile,Repetition 1,1,1,0
46,zSsnGkNRAlE.mp4-smile,Repetition 1,2,2,0
46,zSsnGkNRAlE.mp4-smile,Repetition 1,4,4,0
46,zSsnGkNRAlE.mp4-smile,Repetition 1,5,5,0
46,zSsnGkNRAlE.mp4-smile,Repetition 1,6,6,0
46,zSsnGkNRAlE.mp4-smile,Repetition 1,9,9,0
46,zSsnGkNRAlE.mp4-smile,Repetition 1,13,13,0
46,zSsnGkNRAlE.mp4-smile,Repetition 1,14,14,0
46,zSsnGkNRAlE.mp4-smile,Repetition 1,15,15,0
46,zSsnGkNRAlE.mp4-smile,Repetition 1,16,16,0
46,zSsnGkNRAlE.mp4-smile,Repetition 1,17,17,1
46,zSsnGkNRAlE.mp4-smile,Repetition 1,19,19,0
46,zSsnGkNRAlE.mp4-smile,Repetition 1,20,20,0
46,zSsnGkNRAlE.mp4-smile,Repetition 1,23,23,1
46,zSsnGkNRAlE.mp4-smile,Repetition 1,24,24,0
47,zSsnGkNRAlE.mp4-city council,Repetition 1,1,1,0
47,zSsnGkNRAlE.mp4-city council,Repetition 1,2,2,0
47,zSsnGkNRAlE.mp4-city council,Repetition 1,4,4,1
47,zSsnGkNRAlE.mp4-city council,Repetition 1,5,5,0
47,zSsnGkNRAlE.mp4-city council,Repetition 1,6,6,0
47,zSsnGkNRAlE.mp4-city council,Repetition 1,9,9,0
47,zSsnGkNRAlE.mp4-city council,Repetition 1,13,13,0
47,zSsnGkNRAlE.mp4-city council,Repetition 1,14,14,0
47,zSsnGkNRAlE.mp4-city council,Repetition 1,15,15,0
47,zSsnGkNRAlE.mp4-city council,Repetition 1,16,16,0
47,zSsnGkNRAlE.mp4-city council,Repetition 1,17,17,0
47,zSsnGkNRAlE.mp4-city council,Repetition 1,19,19,0
47,zSsnGkNRAlE.mp4-city council,Repetition 1,20,20,1
47,zSsnGkNRAlE.mp4-city council,Repetition 1,23,23,0
47,zSsnGkNRAlE.mp4-city council,Repetition 1,24,24,0
48,zSsnGkNRAlE.mp4-public relations,Repetition 1,1,1,0
48,zSsnGkNRAlE.mp4-public relations,Repetition 1,2,2,0
48,zSsnGkNRAlE.mp4-public relations,Repetition 1,4,4,1
48,zSsnGkNRAlE.mp4-public relations,Repetition 1,5,5,1
48,zSsnGkNRAlE.mp4-public relations,Repetition 1,6,6,0
48,zSsnGkNRAlE.mp4-public relations,Repetition 1,9,9,0
48,zSsnGkNRAlE.mp4-public relations,Repetition 1,13,13,0
48,zSsnGkNRAlE.mp4-public relations,Repetition 1,14,14,1
48,zSsnGkNRAlE.mp4-public relations,Repetition 1,15,15,1
48,zSsnGkNRAlE.mp4-public relations,Repetition 1,16,16,0
48,zSsnGkNRAlE.mp4-public relations,Repetition 1,17,17,1
48,zSsnGkNRAlE.mp4-public relations,Repetition 1,19,19,0
48,zSsnGkNRAlE.mp4-public relations,Repetition 1,20,20,1
48,zSsnGkNRAlE.mp4-public relations,Repetition 1,23,23,1
48,zSsnGkNRAlE.mp4-public relations,Repetition 1,24,24,0
49,zSsnGkNRAlE.mp4-CBS,Repetition 1,1,1,1
49,zSsnGkNRAlE.mp4-CBS,Repetition 1,2,2,0
49,zSsnGkNRAlE.mp4-CBS,Repetition 1,4,4,1
49,zSsnGkNRAlE.mp4-CBS,Repetition 1,5,5,0
49,zSsnGkNRAlE.mp4-CBS,Repetition 1,6,6,1
49,zSsnGkNRAlE.mp4-CBS,Repetition 1,9,9,1
49,zSsnGkNRAlE.mp4-CBS,Repetition 1,13,13,1
49,zSsnGkNRAlE.mp4-CBS,Repetition 1,14,14,0
49,zSsnGkNRAlE.mp4-CBS,Repetition 1,15,15,0
49,zSsnGkNRAlE.mp4-CBS,Repetition 1,16,16,1
49,zSsnGkNRAlE.mp4-CBS,Repetition 1,17,17,1
49,zSsnGkNRAlE.mp4-CBS,Repetition 1,19,19,1
49,zSsnGkNRAlE.mp4-CBS,Repetition 1,20,20,1
49,zSsnGkNRAlE.mp4-CBS,Repetition 1,23,23,1
49,zSsnGkNRAlE.mp4-CBS,Repetition 1,24,24,0
50,X-zLKAGEFmg.mp4-smile,Repetition 1,2,2,0
50,X-zLKAGEFmg.mp4-smile,Repetition 1,4,4,1
50,X-zLKAGEFmg.mp4-smile,Repetition 1,5,5,0
50,X-zLKAGEFmg.mp4-smile,Repetition 1,6,6,0
50,X-zLKAGEFmg.mp4-smile,Repetition 1,9,9,0
50,X-zLKAGEFmg.mp4-smile,Repetition 1,13,13,0
50,X-zLKAGEFmg.mp4-smile,Repetition 1,14,14,0
50,X-zLKAGEFmg.mp4-smile,Repetition 1,15,15,0
50,X-zLKAGEFmg.mp4-smile,Repetition 1,16,16,1
50,X-zLKAGEFmg.mp4-smile,Repetition 1,18,18,1
50,X-zLKAGEFmg.mp4-smile,Repetition 1,19,19,0
50,X-zLKAGEFmg.mp4-smile,Repetition 1,20,20,1
50,X-zLKAGEFmg.mp4-smile,Repetition 1,23,23,1
50,X-zLKAGEFmg.mp4-smile,Repetition 1,24,24,0
50,X-zLKAGEFmg.mp4-smile,Repetition 1,25,25,0
51,X-zLKAGEFmg.mp4-sports car,Repetition 1,2,2,0
51,X-zLKAGEFmg.mp4-sports car,Repetition 1,4,4,1
51,X-zLKAGEFmg.mp4-sports car,Repetition 1,5,5,0
51,X-zLKAGEFmg.mp4-sports car,Repetition 1,6,6,0
51,X-zLKAGEFmg.mp4-sports car,Repetition 1,9,9,1
51,X-zLKAGEFmg.mp4-sports car,Repetition 1,13,13,0
51,X-zLKAGEFmg.mp4-sports car,Repetition 1,14,14,0
51,X-zLKAGEFmg.mp4-sports car,Repetition 1,15,15,1
51,X-zLKAGEFmg.mp4-sports car,Repetition 1,16,16,0
51,X-zLKAGEFmg.mp4-sports car,Repetition 1,18,18,0
51,X-zLKAGEFmg.mp4-sports car,Repetition 1,19,19,0
51,X-zLKAGEFmg.mp4-sports car,Repetition 1,20,20,1
51,X-zLKAGEFmg.mp4-sports car,Repetition 1,23,23,1
51,X-zLKAGEFmg.mp4-sports car,Repetition 1,24,24,0
51,X-zLKAGEFmg.mp4-sports car,Repetition 1,25,25,0
52,X-zLKAGEFmg.mp4-public relations,Repetition 1,2,2,0
52,X-zLKAGEFmg.mp4-public relations,Repetition 1,4,4,1
52,X-zLKAGEFmg.mp4-public relations,Repetition 1,5,5,1
52,X-zLKAGEFmg.mp4-public relations,Repetition 1,6,6,0
52,X-zLKAGEFmg.mp4-public relations,Repetition 1,9,9,0
52,X-zLKAGEFmg.mp4-public relations,Repetition 1,13,13,0
52,X-zLKAGEFmg.mp4-public relations,Repetition 1,14,14,1
52,X-zLKAGEFmg.mp4-public relations,Repetition 1,15,15,1
52,X-zLKAGEFmg.mp4-public relations,Repetition 1,16,16,1
52,X-zLKAGEFmg.mp4-public relations,Repetition 1,18,18,0
52,X-zLKAGEFmg.mp4-public relations,Repetition 1,19,19,0
52,X-zLKAGEFmg.mp4-public relations,Repetition 1,20,20,1
52,X-zLKAGEFmg.mp4-public relations,Repetition 1,23,23,1
52,X-zLKAGEFmg.mp4-public relations,Repetition 1,24,24,0
52,X-zLKAGEFmg.mp4-public relations,Repetition 1,25,25,0
53,8vdw-1aK6-o.mp4-smile,Repetition 1,1,1,0
53,8vdw-1aK6-o.mp4-smile,Repetition 1,2,2,0
53,8vdw-1aK6-o.mp4-smile,Repetition 1,4,4,1
53,8vdw-1aK6-o.mp4-smile,Repetition 1,5,5,0
53,8vdw-1aK6-o.mp4-smile,Repetition 1,6,6,0
53,8vdw-1aK6-o.mp4-smile,Repetition 1,9,9,0
53,8vdw-1aK6-o.mp4-smile,Repetition 1,10,10,0
53,8vdw-1aK6-o.mp4-smile,Repetition 1,13,13,0
53,8vdw-1aK6-o.mp4-smile,Repetition 1,15,15,1
53,8vdw-1aK6-o.mp4-smile,Repetition 1,16,16,0
53,8vdw-1aK6-o.mp4-smile,Repetition 1,19,19,0
53,8vdw-1aK6-o.mp4-smile,Repetition 1,20,20,1
53,8vdw-1aK6-o.mp4-smile,Repetition 1,23,23,1
53,8vdw-1aK6-o.mp4-smile,Repetition 1,24,24,0
53,8vdw-1aK6-o.mp4-smile,Repetition 1,25,25,0
